input_order,standard_structure_id,output_complex_basename,output_pdb_code,output_rank_token,source_pdb_basename,source_pdb_stem,source_pdb,complex_pdb_path,template_protein_pdb_path,ligand_pdb_path,ligand_order_manifest_path,active_ligand_pdb_order,input_ligand_resname_order,ligand_input_branch,ligand_pdb_count,n_ligand_atoms,workflow_profile,docking_alignment_mode,legacy_compatible,compatibility_reason,matched_ca_count,sequence_identity,alignment_coverage,alignment_rmsd,status,error_message,protein_atom_count,ligand_atom_count,clash_count,clash_score,min_distance,min_clash_distance,clash_max,pass_clash,weighted_direction,clash_method,neighbor_search_cutoff
69,PTP1B_69,PTP1B_69_complex.pdb,PTP1B,69,PTP1B.AF2rank69.pdb,PTP1B.AF2rank69,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/01_af2_new/PTP1B.AF2rank69.pdb,results/PTP1B/02_template_guided_docking/complexes/PTP1B_69_complex.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,results/PTP1B/02_template_guided_docking/tables/PTP1B_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,LIG,untrimmed_input,1,17,standard,dock_py_exact,True,single_chain_same_length_same_ordered_sequence,299,1.0,1.0,,passed,,2442,17,6,1.347883313757245,2.163242787691208,2.163242787691208,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0
70,PTP1B_70,PTP1B_70_complex.pdb,PTP1B,70,PTP1B.AF2rank70.pdb,PTP1B.AF2rank70,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/01_af2_new/PTP1B.AF2rank70.pdb,results/PTP1B/02_template_guided_docking/complexes/PTP1B_70_complex.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,results/PTP1B/02_template_guided_docking/tables/PTP1B_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,LIG,untrimmed_input,1,17,standard,dock_py_exact,True,single_chain_same_length_same_ordered_sequence,299,1.0,1.0,,passed,,2442,17,7,1.1824217249873898,2.1333797054454404,2.1333797054454404,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0
71,PTP1B_71,PTP1B_71_complex.pdb,PTP1B,71,PTP1B.AF2rank71.pdb,PTP1B.AF2rank71,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/01_af2_new/PTP1B.AF2rank71.pdb,results/PTP1B/02_template_guided_docking/complexes/PTP1B_71_complex.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,results/PTP1B/02_template_guided_docking/tables/PTP1B_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,LIG,untrimmed_input,1,17,standard,dock_py_exact,True,single_chain_same_length_same_ordered_sequence,299,1.0,1.0,,passed,,2442,17,6,1.3148308978828012,2.166150097586475,2.166150097586475,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0
72,PTP1B_72,PTP1B_72_complex.pdb,PTP1B,72,PTP1B.AF2rank72.pdb,PTP1B.AF2rank72,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/01_af2_new/PTP1B.AF2rank72.pdb,results/PTP1B/02_template_guided_docking/complexes/PTP1B_72_complex.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,results/PTP1B/02_template_guided_docking/tables/PTP1B_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,LIG,untrimmed_input,1,17,standard,dock_py_exact,True,single_chain_same_length_same_ordered_sequence,299,1.0,1.0,,passed,,2442,17,6,1.6349681448526785,2.1271740200951625,2.1271740200951625,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0
73,PTP1B_73,PTP1B_73_complex.pdb,PTP1B,73,PTP1B.AF2rank73.pdb,PTP1B.AF2rank73,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/01_af2_new/PTP1B.AF2rank73.pdb,results/PTP1B/02_template_guided_docking/complexes/PTP1B_73_complex.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,results/PTP1B/02_template_guided_docking/tables/PTP1B_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,LIG,untrimmed_input,1,17,standard,dock_py_exact,True,single_chain_same_length_same_ordered_sequence,299,1.0,1.0,,passed,,2442,17,6,1.7510503565100897,2.2287159490580692,2.2287159490580692,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0
74,PTP1B_74,PTP1B_74_complex.pdb,PTP1B,74,PTP1B.AF2rank74.pdb,PTP1B.AF2rank74,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/01_af2_new/PTP1B.AF2rank74.pdb,results/PTP1B/02_template_guided_docking/complexes/PTP1B_74_complex.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,results/PTP1B/02_template_guided_docking/tables/PTP1B_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,LIG,untrimmed_input,1,17,standard,dock_py_exact,True,single_chain_same_length_same_ordered_sequence,299,1.0,1.0,,passed,,2442,17,9,1.6965821684525877,2.0509124559164,2.0509124559164,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0
75,PTP1B_75,PTP1B_75_complex.pdb,PTP1B,75,PTP1B.AF2rank75.pdb,PTP1B.AF2rank75,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/01_af2_new/PTP1B.AF2rank75.pdb,results/PTP1B/02_template_guided_docking/complexes/PTP1B_75_complex.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,results/PTP1B/02_template_guided_docking/tables/PTP1B_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,LIG,untrimmed_input,1,17,standard,dock_py_exact,True,single_chain_same_length_same_ordered_sequence,299,1.0,1.0,,passed,,2442,17,4,1.1422440106249954,2.2877631760557096,2.2877631760557096,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0
76,PTP1B_76,PTP1B_76_complex.pdb,PTP1B,76,PTP1B.AF2rank76.pdb,PTP1B.AF2rank76,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/01_af2_new/PTP1B.AF2rank76.pdb,results/PTP1B/02_template_guided_docking/complexes/PTP1B_76_complex.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,results/PTP1B/02_template_guided_docking/tables/PTP1B_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,LIG,untrimmed_input,1,17,standard,dock_py_exact,True,single_chain_same_length_same_ordered_sequence,299,1.0,1.0,,passed,,2442,17,4,0.6167224578412438,2.2031199194642146,2.2031199194642146,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0
77,PTP1B_77,PTP1B_77_complex.pdb,PTP1B,77,PTP1B.AF2rank77.pdb,PTP1B.AF2rank77,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/01_af2_new/PTP1B.AF2rank77.pdb,results/PTP1B/02_template_guided_docking/complexes/PTP1B_77_complex.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,results/PTP1B/02_template_guided_docking/tables/PTP1B_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,LIG,untrimmed_input,1,17,standard,dock_py_exact,True,single_chain_same_length_same_ordered_sequence,299,1.0,1.0,,passed,,2442,17,4,0.7724037174267351,2.2208592955545936,2.2208592955545936,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0
78,PTP1B_78,PTP1B_78_complex.pdb,PTP1B,78,PTP1B.AF2rank78.pdb,PTP1B.AF2rank78,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/01_af2_new/PTP1B.AF2rank78.pdb,results/PTP1B/02_template_guided_docking/complexes/PTP1B_78_complex.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,results/PTP1B/02_template_guided_docking/tables/PTP1B_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,LIG,untrimmed_input,1,17,standard,dock_py_exact,True,single_chain_same_length_same_ordered_sequence,299,1.0,1.0,,passed,,2442,17,9,2.4277880038857997,2.189822332674367,2.189822332674367,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0
79,PTP1B_79,PTP1B_79_complex.pdb,PTP1B,79,PTP1B.AF2rank79.pdb,PTP1B.AF2rank79,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/01_af2_new/PTP1B.AF2rank79.pdb,results/PTP1B/02_template_guided_docking/complexes/PTP1B_79_complex.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,results/PTP1B/02_template_guided_docking/tables/PTP1B_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,LIG,untrimmed_input,1,17,standard,dock_py_exact,True,single_chain_same_length_same_ordered_sequence,299,1.0,1.0,,passed,,2442,17,9,1.9449972863712635,2.189541005201218,2.189541005201218,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0
80,PTP1B_80,PTP1B_80_complex.pdb,PTP1B,80,PTP1B.AF2rank80.pdb,PTP1B.AF2rank80,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/01_af2_new/PTP1B.AF2rank80.pdb,results/PTP1B/02_template_guided_docking/complexes/PTP1B_80_complex.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,results/PTP1B/02_template_guided_docking/tables/PTP1B_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,LIG,untrimmed_input,1,17,standard,dock_py_exact,True,single_chain_same_length_same_ordered_sequence,299,1.0,1.0,,passed,,2442,17,5,1.6948626625191467,2.051511193673799,2.051511193673799,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0
81,PTP1B_81,PTP1B_81_complex.pdb,PTP1B,81,PTP1B.AF2rank81.pdb,PTP1B.AF2rank81,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/01_af2_new/PTP1B.AF2rank81.pdb,results/PTP1B/02_template_guided_docking/complexes/PTP1B_81_complex.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,results/PTP1B/02_template_guided_docking/tables/PTP1B_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,LIG,untrimmed_input,1,17,standard,dock_py_exact,True,single_chain_same_length_same_ordered_sequence,299,1.0,1.0,,passed,,2442,17,6,1.9913245259734143,2.049473348750958,2.049473348750958,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0
82,PTP1B_82,PTP1B_82_complex.pdb,PTP1B,82,PTP1B.AF2rank82.pdb,PTP1B.AF2rank82,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/01_af2_new/PTP1B.AF2rank82.pdb,results/PTP1B/02_template_guided_docking/complexes/PTP1B_82_complex.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,results/PTP1B/02_template_guided_docking/tables/PTP1B_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,LIG,untrimmed_input,1,17,standard,dock_py_exact,True,single_chain_same_length_same_ordered_sequence,299,1.0,1.0,,passed,,2442,17,5,1.2593801897912882,2.182298525558953,2.182298525558953,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0
83,PTP1B_83,PTP1B_83_complex.pdb,PTP1B,83,PTP1B.AF2rank83.pdb,PTP1B.AF2rank83,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/01_af2_new/PTP1B.AF2rank83.pdb,results/PTP1B/02_template_guided_docking/complexes/PTP1B_83_complex.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,results/PTP1B/02_template_guided_docking/tables/PTP1B_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,LIG,untrimmed_input,1,17,standard,dock_py_exact,True,single_chain_same_length_same_ordered_sequence,299,1.0,1.0,,passed,,2442,17,6,1.4928723567722457,2.1811990887614066,2.1811990887614066,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0
84,PTP1B_84,PTP1B_84_complex.pdb,PTP1B,84,PTP1B.AF2rank84.pdb,PTP1B.AF2rank84,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/01_af2_new/PTP1B.AF2rank84.pdb,results/PTP1B/02_template_guided_docking/complexes/PTP1B_84_complex.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,results/PTP1B/02_template_guided_docking/tables/PTP1B_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,LIG,untrimmed_input,1,17,standard,dock_py_exact,True,single_chain_same_length_same_ordered_sequence,299,1.0,1.0,,passed,,2442,17,7,0.8827646503514086,2.405400113387098,2.405400113387098,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0
85,PTP1B_85,PTP1B_85_complex.pdb,PTP1B,85,PTP1B.AF2rank85.pdb,PTP1B.AF2rank85,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/01_af2_new/PTP1B.AF2rank85.pdb,results/PTP1B/02_template_guided_docking/complexes/PTP1B_85_complex.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,results/PTP1B/02_template_guided_docking/tables/PTP1B_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,LIG,untrimmed_input,1,17,standard,dock_py_exact,True,single_chain_same_length_same_ordered_sequence,299,1.0,1.0,,passed,,2442,17,6,1.5539115254686435,2.1568317641625074,2.1568317641625074,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0
86,PTP1B_86,PTP1B_86_complex.pdb,PTP1B,86,PTP1B.AF2rank86.pdb,PTP1B.AF2rank86,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/01_af2_new/PTP1B.AF2rank86.pdb,results/PTP1B/02_template_guided_docking/complexes/PTP1B_86_complex.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,results/PTP1B/02_template_guided_docking/tables/PTP1B_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,LIG,untrimmed_input,1,17,standard,dock_py_exact,True,single_chain_same_length_same_ordered_sequence,299,1.0,1.0,,passed,,2442,17,4,1.0510894983404189,2.258193236008515,2.258193236008515,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0
87,PTP1B_87,PTP1B_87_complex.pdb,PTP1B,87,PTP1B.AF2rank87.pdb,PTP1B.AF2rank87,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/01_af2_new/PTP1B.AF2rank87.pdb,results/PTP1B/02_template_guided_docking/complexes/PTP1B_87_complex.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,results/PTP1B/02_template_guided_docking/tables/PTP1B_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,LIG,untrimmed_input,1,17,standard,dock_py_exact,True,single_chain_same_length_same_ordered_sequence,299,1.0,1.0,,passed,,2442,17,7,1.1917681367967088,2.198590696635174,2.198590696635174,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0
88,PTP1B_88,PTP1B_88_complex.pdb,PTP1B,88,PTP1B.AF2rank88.pdb,PTP1B.AF2rank88,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/01_af2_new/PTP1B.AF2rank88.pdb,results/PTP1B/02_template_guided_docking/complexes/PTP1B_88_complex.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,results/PTP1B/02_template_guided_docking/tables/PTP1B_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,LIG,untrimmed_input,1,17,standard,dock_py_exact,True,single_chain_same_length_same_ordered_sequence,299,1.0,1.0,,passed,,2442,17,4,0.5692281598670763,2.4447864872045306,2.4447864872045306,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0
89,PTP1B_89,PTP1B_89_complex.pdb,PTP1B,89,PTP1B.AF2rank89.pdb,PTP1B.AF2rank89,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/01_af2_new/PTP1B.AF2rank89.pdb,results/PTP1B/02_template_guided_docking/complexes/PTP1B_89_complex.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,results/PTP1B/02_template_guided_docking/tables/PTP1B_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,LIG,untrimmed_input,1,17,standard,dock_py_exact,True,single_chain_same_length_same_ordered_sequence,299,1.0,1.0,,passed,,2442,17,8,1.8971804841049842,2.1434392360940318,2.1434392360940318,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0
90,PTP1B_90,PTP1B_90_complex.pdb,PTP1B,90,PTP1B.AF2rank90.pdb,PTP1B.AF2rank90,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/01_af2_new/PTP1B.AF2rank90.pdb,results/PTP1B/02_template_guided_docking/complexes/PTP1B_90_complex.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,results/PTP1B/02_template_guided_docking/tables/PTP1B_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,LIG,untrimmed_input,1,17,standard,dock_py_exact,True,single_chain_same_length_same_ordered_sequence,299,1.0,1.0,,passed,,2442,17,5,0.9801833112274738,2.2330988286627185,2.2330988286627185,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0
91,PTP1B_91,PTP1B_91_complex.pdb,PTP1B,91,PTP1B.AF2rank91.pdb,PTP1B.AF2rank91,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/01_af2_new/PTP1B.AF2rank91.pdb,results/PTP1B/02_template_guided_docking/complexes/PTP1B_91_complex.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,results/PTP1B/02_template_guided_docking/tables/PTP1B_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,LIG,untrimmed_input,1,17,standard,dock_py_exact,True,single_chain_same_length_same_ordered_sequence,299,1.0,1.0,,passed,,2442,17,4,0.9599409042119493,2.2300801830177397,2.2300801830177397,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0
92,PTP1B_92,PTP1B_92_complex.pdb,PTP1B,92,PTP1B.AF2rank92.pdb,PTP1B.AF2rank92,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/01_af2_new/PTP1B.AF2rank92.pdb,results/PTP1B/02_template_guided_docking/complexes/PTP1B_92_complex.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,results/PTP1B/02_template_guided_docking/tables/PTP1B_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,LIG,untrimmed_input,1,17,standard,dock_py_exact,True,single_chain_same_length_same_ordered_sequence,299,1.0,1.0,,passed,,2442,17,7,1.106637743935365,2.2072038198123747,2.2072038198123747,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0
93,PTP1B_93,PTP1B_93_complex.pdb,PTP1B,93,PTP1B.AF2rank93.pdb,PTP1B.AF2rank93,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/01_af2_new/PTP1B.AF2rank93.pdb,results/PTP1B/02_template_guided_docking/complexes/PTP1B_93_complex.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,results/PTP1B/02_template_guided_docking/tables/PTP1B_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,LIG,untrimmed_input,1,17,standard,dock_py_exact,True,single_chain_same_length_same_ordered_sequence,299,1.0,1.0,,passed,,2442,17,10,2.436649393805304,2.0028411372677875,2.0028411372677875,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0
94,PTP1B_94,PTP1B_94_complex.pdb,PTP1B,94,PTP1B.AF2rank94.pdb,PTP1B.AF2rank94,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/01_af2_new/PTP1B.AF2rank94.pdb,results/PTP1B/02_template_guided_docking/complexes/PTP1B_94_complex.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,results/PTP1B/02_template_guided_docking/tables/PTP1B_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,LIG,untrimmed_input,1,17,standard,dock_py_exact,True,single_chain_same_length_same_ordered_sequence,299,1.0,1.0,,passed,,2442,17,4,0.7832422095712617,2.193082213141547,2.193082213141547,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0
95,PTP1B_95,PTP1B_95_complex.pdb,PTP1B,95,PTP1B.AF2rank95.pdb,PTP1B.AF2rank95,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/01_af2_new/PTP1B.AF2rank95.pdb,results/PTP1B/02_template_guided_docking/complexes/PTP1B_95_complex.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,results/PTP1B/02_template_guided_docking/tables/PTP1B_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,LIG,untrimmed_input,1,17,standard,dock_py_exact,True,single_chain_same_length_same_ordered_sequence,299,1.0,1.0,,passed,,2442,17,5,1.4548082943063,2.1488334092645043,2.1488334092645043,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0
96,PTP1B_96,PTP1B_96_complex.pdb,PTP1B,96,PTP1B.AF2rank96.pdb,PTP1B.AF2rank96,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/01_af2_new/PTP1B.AF2rank96.pdb,results/PTP1B/02_template_guided_docking/complexes/PTP1B_96_complex.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,results/PTP1B/02_template_guided_docking/tables/PTP1B_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,LIG,untrimmed_input,1,17,standard,dock_py_exact,True,single_chain_same_length_same_ordered_sequence,299,1.0,1.0,,passed,,2442,17,5,1.0284623611507957,2.2304486496802434,2.2304486496802434,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0
97,PTP1B_97,PTP1B_97_complex.pdb,PTP1B,97,PTP1B.AF2rank97.pdb,PTP1B.AF2rank97,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/01_af2_new/PTP1B.AF2rank97.pdb,results/PTP1B/02_template_guided_docking/complexes/PTP1B_97_complex.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,results/PTP1B/02_template_guided_docking/tables/PTP1B_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,LIG,untrimmed_input,1,17,standard,dock_py_exact,True,single_chain_same_length_same_ordered_sequence,299,1.0,1.0,,passed,,2442,17,4,1.0331551323714767,2.3601029399146816,2.3601029399146816,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0
98,PTP1B_98,PTP1B_98_complex.pdb,PTP1B,98,PTP1B.AF2rank98.pdb,PTP1B.AF2rank98,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/01_af2_new/PTP1B.AF2rank98.pdb,results/PTP1B/02_template_guided_docking/complexes/PTP1B_98_complex.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,results/PTP1B/02_template_guided_docking/tables/PTP1B_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,LIG,untrimmed_input,1,17,standard,dock_py_exact,True,single_chain_same_length_same_ordered_sequence,299,1.0,1.0,,passed,,2442,17,3,0.9995573726485976,2.2241158557850573,2.2241158557850573,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0
